"Bronte_Jane" "Bronte_Shirley" "Bronte_Vilette" "Dickens_Expectations" "Dickens_Oliver" "Dickens_Tale" "Fitzgerald_Damned" "Fitzgerald_Gatsby" "Fitzgerald_Tender" "Lawrence_Rainbow" "Lawrence_Sons" "Lawrence_Women" "Stein_Americans" "Stein_Buttons" "Stein_Lives" "Twain_Huckleberry" "Twain_Prince" "Twain_Sawyer" "Wharton_House" "Wharton_Innocence" "Wharton_Valley" "Woolf_Dalloway" "Woolf_Lighthouse" "Woolf_Years"
"bond" 0.00106812501335156 0.0004627680005183 0.00102695763799743 0 0.000633175883596946 0.00072846476051721 0.00560987337714377 0.00805461025754616 0 0.00479284268825221 0.00182513947107458 0.00596315852243774 0.000191917951237487 0 0 0 0 0 0.000767577525330058 0 0 0.0187787549685456 0 0.00077910138446316
"brocklehurst" 0.0299075003738438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"child^s" 0 0.0032393760036281 0.0061617458279846 0.00323423981888257 0.00506540706877556 0 0.00320564192979644 0 0.00366169591446278 0 0 0 0 0 0 0.000897867564534231 0 0 0.00153515505066012 0.00294432285481544 0.00260042516951522 0.0015648962473788 0.00287150035893754 0.00155820276892632
"convenient" 0.00160218752002734 0.0027766080031098 0.00513478818998716 0.00161711990944129 0.00316587941798473 0.00364232380258605 0.00240423144734733 0 0.000915423978615696 0 0.000608379823691527 0 0 0 0 0.00179573512906846 0.00295338088276555 0 0.00153515505066012 0.00392576380642059 0.00260042516951522 0 0 0.0038955069223158
"counsel" 0.00213625002670313 0.0032393760036281 0.00256739409499358 0.00107807993962752 0.00189952765079084 0.00874157712620652 0.00080141048244911 0 0 0 0 0.000542105320221613 0 0 0 0 0.00295338088276555 0.00826139039200297 0.00460546515198035 0.000981440951605147 0.00325053146189402 0 0.00143575017946877 0
"deed" 0.00267031253337891 0.0023138400025915 0.00154043645699615 0.00215615987925505 0.000633175883596946 0.00437078856310326 0 0 0 0.00106507615294494 0 0.000542105320221613 0 0 0.00929044245732203 0.00628507295173962 0.00590676176553109 0.0110151871893373 0 0.000981440951605147 0.000650106292378804 0 0 0
"deepest" 0.000534062506675781 0.0023138400025915 0.00256739409499358 0.00323423981888257 0.00126635176719389 0 0.00160282096489822 0 0 0.00479284268825221 0.00425865876584069 0.00379473724155129 0.000383835902474974 0 0.00232261061433051 0 0.00147669044138277 0.00137689839866716 0.000767577525330058 0 0.00325053146189402 0 0 0
"depend" 0.00267031253337891 0.0032393760036281 0.00154043645699615 0.00269519984906881 0.00569858295237251 0.00582771808413768 0 0 0 0.00106507615294494 0.00243351929476611 0.000542105320221613 0.000191917951237487 0 0.00232261061433051 0.00179573512906846 0 0.00137689839866716 0.00153515505066012 0 0.000650106292378804 0 0.00430725053840632 0
"discussing" 0.00160218752002734 0.0009255360010366 0.00205391527599487 0.00215615987925505 0 0.00072846476051721 0.00320564192979644 0.00201365256438654 0.00274627193584709 0 0.00182513947107458 0.00216842128088645 0.00268685131732482 0 0 0 0 0 0.000767577525330058 0.00392576380642059 0.00325053146189402 0 0 0.00233730415338948
"faculty" 0.00213625002670313 0.0009255360010366 0.00770218228498074 0 0.000633175883596946 0.00072846476051721 0.00080141048244911 0 0.00183084795723139 0.00106507615294494 0 0.00271052660110806 0.000383835902474974 0 0 0 0 0 0.00460546515198035 0.00196288190321029 0.00715116921616684 0.0015648962473788 0.00143575017946877 0
"fairy" 0.00801093760013672 0.0037021440041464 0.00513478818998716 0.00161711990944129 0 0.00218539428155163 0.00160282096489822 0.00201365256438654 0.000915423978615696 0.0015976142294174 0.000608379823691527 0 0 0.00668493883280968 0 0 0 0 0.000767577525330058 0 0.000650106292378804 0.0015648962473788 0.00717875089734386 0
"feed" 0.00213625002670313 0.0027766080031098 0.00154043645699615 0.000539039969813762 0.00126635176719389 0.00218539428155163 0 0 0.000915423978615696 0.00106507615294494 0.00182513947107458 0.00108421064044323 0.00115150770742492 0 0.00116130530716525 0.00179573512906846 0.00738345220691386 0 0.000767577525330058 0 0.00455074404665163 0 0.00143575017946877 0.00467460830677896
"fold" 0.00213625002670313 0.0032393760036281 0.00359435173299101 0.00107807993962752 0.00126635176719389 0.00072846476051721 0 0 0.00183084795723139 0.000532538076472468 0 0.00271052660110806 0 0.00668493883280968 0 0 0 0 0.00230273257599017 0.00196288190321029 0.00455074404665163 0.0015648962473788 0.0100502512562814 0.00311640553785264
"gang" 0 0.0004627680005183 0 0.000539039969813762 0.00316587941798473 0 0 0 0 0.0015976142294174 0.000608379823691527 0.000542105320221613 0 0 0 0.0215488215488215 0.013290213972445 0.0151458823853388 0 0 0 0 0 0
"git" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439955106621773 0 0.00963828879067014 0 0 0 0 0 0
"gravity" 0.00267031253337891 0.0023138400025915 0.00513478818998716 0.00215615987925505 0.00569858295237251 0.00145692952103442 0.00160282096489822 0 0.00183084795723139 0.00106507615294494 0.000608379823691527 0.00108421064044323 0 0 0 0 0.00147669044138277 0.00413069519600149 0.00153515505066012 0.000981440951605147 0.00195031887713641 0.0015648962473788 0.00143575017946877 0
"hammer" 0 0.0004627680005183 0 0.00916367948683395 0.000633175883596946 0.00509925332362047 0 0 0.000915423978615696 0.00213015230588987 0 0.000542105320221613 0 0.00668493883280968 0 0.000897867564534231 0 0 0 0.000981440951605147 0 0 0.00143575017946877 0.0155820276892632
"hannah" 0.0213625002670313 0.0060159840067379 0 0 0 0 0 0 0 0 0 0 0.000575753853712461 0 0 0 0 0 0 0 0 0 0 0
"harmony" 0.00213625002670313 0.0041649120046647 0.00410783055198973 0 0 0 0.00080141048244911 0 0.00183084795723139 0 0.00121675964738305 0.00162631596066484 0.000191917951237487 0.020054816498429 0 0 0 0.00275379679733432 0.00307031010132023 0.00392576380642059 0.00325053146189402 0.0015648962473788 0.00574300071787509 0.00233730415338948
"instinctively" 0.00373843754673047 0.0013883040015549 0.00154043645699615 0.000539039969813762 0.00253270353438778 0.00145692952103442 0.00240423144734733 0.00402730512877308 0.000915423978615696 0.00426030461177974 0.00121675964738305 0.00379473724155129 0 0 0 0 0 0 0.00153515505066012 0.00196288190321029 0.00195031887713641 0.0046946887421364 0.00287150035893754 0.00077910138446316
"irritable" 0 0.0018510720020732 0.00359435173299101 0 0.00126635176719389 0 0.00320564192979644 0.00201365256438654 0 0.00213015230588987 0.00730055788429832 0.00216842128088645 0.00172726156113738 0 0.00232261061433051 0 0.00147669044138277 0 0 0.000981440951605147 0 0 0.00430725053840632 0.00155820276892632
"keys" 0.00213625002670313 0.004627680005183 0.00205391527599487 0.00485135972832386 0.00569858295237251 0.00364232380258605 0.00240423144734733 0.00201365256438654 0 0.0015976142294174 0.000608379823691527 0 0 0 0 0 0 0.00413069519600149 0 0.000981440951605147 0.000650106292378804 0.0015648962473788 0.00143575017946877 0
"lamb" 0.00373843754673047 0.0041649120046647 0.00205391527599487 0.000539039969813762 0.00189952765079084 0 0 0 0 0.0111832996059218 0.00182513947107458 0.00162631596066484 0 0.00668493883280968 0 0.000897867564534231 0 0.00275379679733432 0 0 0.000650106292378804 0 0 0
"messenger" 0.00160218752002734 0.0018510720020732 0.000513478818998716 0.00215615987925505 0.00253270353438778 0.0109269714077581 0 0 0.000915423978615696 0 0 0.000542105320221613 0 0 0 0 0.00590676176553109 0.00137689839866716 0.000767577525330058 0.00588864570963088 0.00650106292378804 0 0 0.00077910138446316
"olenska^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0549606932898882 0 0 0 0
"pargiter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043629677529937
"positive" 0.00160218752002734 0.0032393760036281 0.00205391527599487 0.00215615987925505 0.000633175883596946 0 0.00480846289469466 0.00201365256438654 0.00183084795723139 0.00106507615294494 0.00243351929476611 0.00379473724155129 0 0 0 0 0 0 0.000767577525330058 0 0.000650106292378804 0.0125191699790304 0.00430725053840632 0.00155820276892632
"rector" 0 0.0198990240222869 0 0 0 0 0.00080141048244911 0 0.000915423978615696 0.000532538076472468 0.000608379823691527 0 0 0 0 0 0 0 0.00153515505066012 0.00490720475802573 0.00130021258475761 0 0 0
"regarding" 0.00160218752002734 0.0013883040015549 0.000513478818998716 0.00431231975851009 0.00823128648676029 0.00291385904206884 0.00881551530694021 0.00402730512877308 0.00549254387169418 0.000532538076472468 0 0 0.000191917951237487 0 0 0 0 0.00137689839866716 0 0 0.000650106292378804 0 0 0.00077910138446316
"shiver" 0.000534062506675781 0.0018510720020732 0.00205391527599487 0 0.000633175883596946 0.00145692952103442 0.00160282096489822 0.00201365256438654 0.000915423978615696 0.0015976142294174 0.00243351929476611 0.00162631596066484 0 0 0 0.00359147025813692 0.00738345220691386 0.00413069519600149 0.00383788762665029 0.00588864570963088 0.000650106292378804 0.0015648962473788 0.00143575017946877 0.00311640553785264
"slightest" 0.000534062506675781 0.0037021440041464 0.0030808729139923 0.00107807993962752 0.00506540706877556 0.00072846476051721 0.00320564192979644 0.00201365256438654 0.000915423978615696 0.0015976142294174 0.00182513947107458 0.0043368425617729 0.000575753853712461 0 0 0 0.00147669044138277 0.00275379679733432 0 0 0 0.0046946887421364 0.00143575017946877 0
"solemnly" 0.00160218752002734 0.0032393760036281 0.0030808729139923 0.00485135972832386 0.00379905530158167 0.00364232380258605 0.00160282096489822 0.00402730512877308 0 0 0 0 0.000191917951237487 0 0 0 0.00443007132414832 0 0.000767577525330058 0.00294432285481544 0.00130021258475761 0.0015648962473788 0.00287150035893754 0.00233730415338948
"spared" 0.00267031253337891 0.0009255360010366 0.00513478818998716 0.00161711990944129 0.00379905530158167 0.00218539428155163 0 0.00201365256438654 0.00183084795723139 0 0.000608379823691527 0.000542105320221613 0 0 0.00116130530716525 0 0.00590676176553109 0.00137689839866716 0.00153515505066012 0.00883296856444632 0.000650106292378804 0.0046946887421364 0.00143575017946877 0
"stile" 0.00747687509346094 0.0023138400025915 0 0.000539039969813762 0.00126635176719389 0 0 0 0 0.00213015230588987 0.010342457002756 0.000542105320221613 0 0 0 0.00538720538720539 0 0.00688449199333581 0 0 0 0 0.00143575017946877 0
"stretch" 0.00106812501335156 0.0009255360010366 0.00205391527599487 0.00215615987925505 0 0.00145692952103442 0.00160282096489822 0.00402730512877308 0 0.00106507615294494 0.000608379823691527 0.00162631596066484 0 0.020054816498429 0 0.00448933782267116 0.00147669044138277 0.00688449199333581 0.00230273257599017 0.000981440951605147 0.00130021258475761 0.0046946887421364 0.00430725053840632 0.00467460830677896
"surprising" 0.000534062506675781 0 0.00102695763799743 0.00269519984906881 0.000633175883596946 0.00145692952103442 0.00080141048244911 0.00805461025754616 0.000915423978615696 0 0.00121675964738305 0.00162631596066484 0.00383835902474974 0 0 0.000897867564534231 0.00147669044138277 0.00137689839866716 0.00383788762665029 0.00196288190321029 0.000650106292378804 0.0031297924947576 0 0.00077910138446316
"swayed" 0.00106812501335156 0 0.00256739409499358 0 0 0 0.00320564192979644 0 0.00915423978615696 0.00479284268825221 0.00425865876584069 0.00271052660110806 0 0 0 0 0 0 0.00230273257599017 0 0.00130021258475761 0 0.00430725053840632 0.00467460830677896
"sweeping" 0.00267031253337891 0.0032393760036281 0.00359435173299101 0.00269519984906881 0 0 0.00080141048244911 0 0.00274627193584709 0.00213015230588987 0.00425865876584069 0.00108421064044323 0 0 0 0 0.00443007132414832 0.00275379679733432 0 0 0 0.0062595849895152 0.00430725053840632 0.00233730415338948
"thatcher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107744107744108 0 0.0605835295413551 0 0 0 0 0 0
"trifle" 0.00160218752002734 0.0009255360010366 0.00513478818998716 0.00215615987925505 0.00189952765079084 0.00072846476051721 0.00080141048244911 0 0 0.00106507615294494 0.00243351929476611 0.000542105320221613 0 0 0 0 0.00590676176553109 0.0151458823853388 0.000767577525330058 0.00294432285481544 0.00195031887713641 0.0031297924947576 0 0.00077910138446316
"troublesome" 0.00106812501335156 0.0009255360010366 0.00154043645699615 0.00107807993962752 0.00316587941798473 0.00291385904206884 0 0 0 0.00213015230588987 0 0.00108421064044323 0.00268685131732482 0 0.00116130530716525 0.00269360269360269 0.00443007132414832 0.00275379679733432 0.000767577525330058 0.00294432285481544 0.00195031887713641 0.0015648962473788 0 0.00077910138446316
"united" 0.00106812501335156 0.0032393760036281 0.00154043645699615 0.00161711990944129 0.00126635176719389 0.00437078856310326 0 0 0.00457711989307848 0.0015976142294174 0.00243351929476611 0.00162631596066484 0 0 0 0 0 0.00550759359466865 0.00153515505066012 0.00196288190321029 0.00390063775427282 0.0015648962473788 0.00287150035893754 0.00077910138446316
"wander" 0.00267031253337891 0.0018510720020732 0.00256739409499358 0.00161711990944129 0.00126635176719389 0.00072846476051721 0 0.00201365256438654 0 0.00106507615294494 0 0.00487894788199451 0.000191917951237487 0 0.0197421902218093 0 0 0.00137689839866716 0.00153515505066012 0.000981440951605147 0 0.0031297924947576 0 0
"acquired" 0.00267031253337891 0.0027766080031098 0.00154043645699615 0.00215615987925505 0.00126635176719389 0.00145692952103442 0.00480846289469466 0 0 0.000532538076472468 0.00121675964738305 0 0 0 0 0 0.00147669044138277 0.00413069519600149 0.00690819772797052 0.000981440951605147 0.00390063775427282 0.0062595849895152 0 0
"admiring" 0.00106812501335156 0.0023138400025915 0.00205391527599487 0.00215615987925505 0.00189952765079084 0.00291385904206884 0.00080141048244911 0 0 0 0 0.00216842128088645 0.00230301541484984 0 0.00116130530716525 0 0.00295338088276555 0.00413069519600149 0.00230273257599017 0.000981440951605147 0.000650106292378804 0.0015648962473788 0 0.00311640553785264
"adopted" 0.00480656256008203 0.0027766080031098 0.0030808729139923 0.00646847963776514 0.00316587941798473 0.00072846476051721 0.00240423144734733 0 0 0 0 0 0.000767671804949948 0 0.00232261061433051 0 0.00295338088276555 0 0.00153515505066012 0.000981440951605147 0 0 0 0.00155820276892632
"b" 0.000534062506675781 0.0004627680005183 0.00154043645699615 0.00161711990944129 0.00253270353438778 0 0.00480846289469466 0.0100682628219327 0 0.0015976142294174 0.00365027894214916 0.000542105320221613 0 0 0 0.0179573512906846 0 0.00137689839866716 0 0.000981440951605147 0 0 0 0
"beard" 0 0 0.000513478818998716 0.00107807993962752 0.00569858295237251 0.00291385904206884 0.00240423144734733 0.00402730512877308 0.00366169591446278 0.00426030461177974 0.00121675964738305 0.00271052660110806 0.000383835902474974 0 0 0 0.00147669044138277 0 0.00230273257599017 0.00196288190321029 0 0 0.00430725053840632 0.00311640553785264
"brittles" 0 0 0 0 0.034824673597832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"characters" 0.00373843754673047 0.0064787520072562 0.00410783055198973 0 0.00506540706877556 0.00145692952103442 0.00320564192979644 0 0.000915423978615696 0.000532538076472468 0 0 0 0 0 0.000897867564534231 0.00147669044138277 0.00137689839866716 0.00153515505066012 0.000981440951605147 0.00195031887713641 0.0015648962473788 0 0
"comment" 0.00213625002670313 0.0041649120046647 0.00513478818998716 0.000539039969813762 0 0.00072846476051721 0.00480846289469466 0.00402730512877308 0.00366169591446278 0 0 0 0 0 0 0 0.00295338088276555 0 0.00537304267731041 0.00196288190321029 0.00325053146189402 0.0015648962473788 0 0.00077910138446316
"dazed" 0 0 0 0.00215615987925505 0 0.00072846476051721 0 0.00201365256438654 0 0.00532538076472468 0.00304189911845764 0.00542105320221613 0.000767671804949948 0 0.00232261061433051 0 0.00443007132414832 0 0 0.00196288190321029 0.000650106292378804 0.0015648962473788 0.00430725053840632 0.00623281107570528
"despise" 0.00267031253337891 0.0050904480057013 0.00102695763799743 0.00161711990944129 0.000633175883596946 0.00072846476051721 0.00080141048244911 0.00201365256438654 0.00183084795723139 0.00266269038236234 0.00182513947107458 0.000542105320221613 0.000383835902474974 0 0.00232261061433051 0.000897867564534231 0 0 0.00307031010132023 0.000981440951605147 0.00260042516951522 0.0015648962473788 0 0.00311640553785264
"dig" 0 0 0.00102695763799743 0 0 0.00874157712620652 0.00080141048244911 0 0 0 0.000608379823691527 0.000542105320221613 0 0 0 0.0215488215488215 0.00295338088276555 0.0151458823853388 0 0 0 0.0015648962473788 0 0
"dress-making" 0 0 0 0 0 0 0 0 0 0 0 0 0.0103635693668243 0 0 0 0 0 0.000767577525330058 0 0 0 0 0
"eggs" 0.00213625002670313 0.0009255360010366 0.00205391527599487 0.00323423981888257 0 0 0.00400705241224555 0.00201365256438654 0.000915423978615696 0.00213015230588987 0.00486703858953222 0.00162631596066484 0.000191917951237487 0.020054816498429 0 0.00179573512906846 0 0.00413069519600149 0.00153515505066012 0.000981440951605147 0.00130021258475761 0 0 0.00233730415338948
"errand" 0.00373843754673047 0.0027766080031098 0.00256739409499358 0.00269519984906881 0.00379905530158167 0.00218539428155163 0 0 0.000915423978615696 0.00106507615294494 0.00121675964738305 0.000542105320221613 0 0 0 0 0.00590676176553109 0.00137689839866716 0.00153515505066012 0.00196288190321029 0.00195031887713641 0 0.00287150035893754 0.00233730415338948
"expressive" 0.00160218752002734 0.0037021440041464 0.0030808729139923 0.00592943966795138 0.00633175883596946 0.00437078856310326 0.00080141048244911 0.00201365256438654 0.000915423978615696 0 0 0 0.000191917951237487 0 0 0 0 0 0 0 0.00195031887713641 0 0.00430725053840632 0.00077910138446316
"extra" 0 0 0.000513478818998716 0.00215615987925505 0.00126635176719389 0.00364232380258605 0.00480846289469466 0.00402730512877308 0.00549254387169418 0.0015976142294174 0.00182513947107458 0 0.000767671804949948 0.0735343271609065 0 0.000897867564534231 0.00147669044138277 0 0.00153515505066012 0.00196288190321029 0.00130021258475761 0 0 0
"faster" 0.00160218752002734 0.0032393760036281 0.00154043645699615 0.000539039969813762 0.00189952765079084 0.00655618284465489 0.00480846289469466 0.00604095769315962 0.00183084795723139 0 0.000608379823691527 0 0.00115150770742492 0 0.00116130530716525 0.00269360269360269 0.00295338088276555 0.00137689839866716 0.000767577525330058 0 0 0.0031297924947576 0 0.00077910138446316
"genius" 0.00373843754673047 0.0032393760036281 0.00462130937098845 0.00215615987925505 0.00316587941798473 0.00145692952103442 0.00160282096489822 0 0.00274627193584709 0 0 0 0.000383835902474974 0 0 0 0.00147669044138277 0.00137689839866716 0.00307031010132023 0 0.00195031887713641 0.0015648962473788 0.00574300071787509 0
"georgiana" 0.0234987502937344 0 0 0.00592943966795138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"glistening" 0.000534062506675781 0 0.00154043645699615 0.000539039969813762 0.00189952765079084 0 0.00240423144734733 0.00805461025754616 0.000915423978615696 0.00479284268825221 0.00547541841322374 0.00758947448310258 0.000191917951237487 0 0.00116130530716525 0 0 0 0.000767577525330058 0 0.000650106292378804 0.0015648962473788 0.00143575017946877 0.00077910138446316
"guest" 0.00213625002670313 0.0050904480057013 0.00205391527599487 0.00107807993962752 0.000633175883596946 0.00072846476051721 0.00400705241224555 0.00604095769315962 0.00457711989307848 0.000532538076472468 0 0.000542105320221613 0 0 0 0 0.00443007132414832 0 0.00153515505066012 0.00392576380642059 0.00520085033903043 0 0 0
"heavens" 0 0.0004627680005183 0.00102695763799743 0.00107807993962752 0.000633175883596946 0.00145692952103442 0.00480846289469466 0.00201365256438654 0.00732339182892557 0.00426030461177974 0.000608379823691527 0.00325263192132968 0 0 0 0 0.00147669044138277 0.00275379679733432 0.00153515505066012 0.00294432285481544 0.00130021258475761 0.0062595849895152 0.00430725053840632 0
"hopeful" 0.000534062506675781 0.0013883040015549 0.00102695763799743 0.00323423981888257 0.00126635176719389 0.00145692952103442 0.00320564192979644 0 0.00549254387169418 0 0.000608379823691527 0 0.00345452312227477 0 0 0 0.00147669044138277 0.00137689839866716 0.000767577525330058 0.00196288190321029 0.00195031887713641 0 0.00287150035893754 0
"knocking" 0 0 0 0.00269519984906881 0.0069649347195664 0.00218539428155163 0.00160282096489822 0.00201365256438654 0.00183084795723139 0.00106507615294494 0.00304189911845764 0.00325263192132968 0.000959589756187435 0 0 0.00269360269360269 0.00147669044138277 0 0.000767577525330058 0 0 0.0031297924947576 0.00430725053840632 0.00233730415338948
"lent" 0.00106812501335156 0.0018510720020732 0.00462130937098845 0.000539039969813762 0.000633175883596946 0 0 0 0.00274627193584709 0.0015976142294174 0 0.000542105320221613 0 0 0 0 0 0.00137689839866716 0.00307031010132023 0.00785152761284117 0.00650106292378804 0.00938937748427279 0 0.00155820276892632
"les" 0.00106812501335156 0.004627680005183 0.0148908857509628 0 0 0 0 0 0.00640796785030987 0 0.00304189911845764 0.000542105320221613 0 0 0 0 0 0 0 0 0.000650106292378804 0 0 0
"lowered" 0.000534062506675781 0.0009255360010366 0.00256739409499358 0.000539039969813762 0.000633175883596946 0.00291385904206884 0.00320564192979644 0.00201365256438654 0.00549254387169418 0.0015976142294174 0.00121675964738305 0.00325263192132968 0 0 0 0.000897867564534231 0.00147669044138277 0 0.00230273257599017 0.00785152761284117 0.00130021258475761 0 0.00143575017946877 0.00233730415338948
"lowood" 0.029373437867168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"minnie" 0 0 0.00102695763799743 0 0 0 0.00160282096489822 0 0 0 0.00851731753168138 0 0.00710096419578702 0 0 0 0 0 0 0 0 0 0 0
"novel" 0.00320437504005469 0.0018510720020732 0.00205391527599487 0.000539039969813762 0.000633175883596946 0 0.00961692578938932 0 0.00732339182892557 0 0.000608379823691527 0.00108421064044323 0.000191917951237487 0 0 0 0.00147669044138277 0 0.000767577525330058 0.00294432285481544 0.00325053146189402 0 0.00574300071787509 0.00077910138446316
"nun" 0.000534062506675781 0.0004627680005183 0.0169448010269576 0 0 0 0 0 0.00274627193584709 0 0.00425865876584069 0 0 0 0 0 0 0.00137689839866716 0 0 0.00455074404665163 0.0031297924947576 0 0
"pretend" 0.00106812501335156 0.0018510720020732 0.000513478818998716 0.00215615987925505 0 0.00145692952103442 0.00160282096489822 0.00201365256438654 0.00823881580754126 0.00319522845883481 0.00182513947107458 0.00271052660110806 0 0 0 0 0.00590676176553109 0.00137689839866716 0.000767577525330058 0.00294432285481544 0.000650106292378804 0.0031297924947576 0.00143575017946877 0.00233730415338948
"proceed" 0.00534062506675781 0.0027766080031098 0.00410783055198973 0.00377327978869633 0.00443223118517862 0.00072846476051721 0.00080141048244911 0 0 0 0 0.00162631596066484 0 0 0 0 0.00443007132414832 0.00275379679733432 0.000767577525330058 0 0.00390063775427282 0 0 0
"puzzle" 0.00213625002670313 0.0032393760036281 0.00256739409499358 0 0 0 0 0 0.000915423978615696 0 0.000608379823691527 0 0.00575753853712461 0.0133698776656194 0 0 0.00295338088276555 0 0.000767577525330058 0 0 0 0 0.00155820276892632
"rats" 0.00160218752002734 0 0.00205391527599487 0 0.00126635176719389 0.00291385904206884 0.00240423144734733 0 0.000915423978615696 0.000532538076472468 0 0.000542105320221613 0.000191917951237487 0.00668493883280968 0 0.0206509539842873 0.00443007132414832 0.00413069519600149 0 0 0.000650106292378804 0.0015648962473788 0.00430725053840632 0
"rear" 0.00213625002670313 0.0027766080031098 0.00154043645699615 0.00107807993962752 0.00506540706877556 0.00145692952103442 0.00400705241224555 0.00805461025754616 0.00366169591446278 0.00266269038236234 0.000608379823691527 0.00108421064044323 0 0 0.00232261061433051 0 0.00443007132414832 0.00413069519600149 0.000767577525330058 0 0 0 0 0
"replaced" 0.00213625002670313 0.0023138400025915 0.00410783055198973 0.00161711990944129 0.00253270353438778 0.00145692952103442 0.00240423144734733 0.00402730512877308 0.00183084795723139 0.000532538076472468 0 0 0 0.00668493883280968 0 0 0 0 0.00307031010132023 0.00196288190321029 0.00845138180092445 0 0 0.00077910138446316
"report" 0.00106812501335156 0.0018510720020732 0.00205391527599487 0.00377327978869633 0.00253270353438778 0 0.00240423144734733 0 0.000915423978615696 0.000532538076472468 0 0 0 0 0 0.000897867564534231 0.0103368330896794 0.00137689839866716 0.00153515505066012 0.00392576380642059 0.00910148809330326 0 0 0
"rezia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0860692936058339 0 0
"screen" 0.00106812501335156 0.0027766080031098 0.00410783055198973 0.000539039969813762 0 0.00072846476051721 0.00560987337714377 0 0.00366169591446278 0.00266269038236234 0.00121675964738305 0 0 0 0 0 0 0 0.00153515505066012 0.00490720475802573 0.00130021258475761 0.0109542737316516 0.00143575017946877 0.00155820276892632
"serene" 0.00480656256008203 0.004627680005183 0.00462130937098845 0.00107807993962752 0.000633175883596946 0.00364232380258605 0.00240423144734733 0 0.000915423978615696 0.00106507615294494 0 0.00108421064044323 0 0.00668493883280968 0 0 0.00147669044138277 0.00137689839866716 0 0.00196288190321029 0.00260042516951522 0.0015648962473788 0.00143575017946877 0
"sixty" 0.00106812501335156 0 0.00154043645699615 0.000539039969813762 0 0.00509925332362047 0.00320564192979644 0.00402730512877308 0 0.00319522845883481 0.00182513947107458 0 0.00230301541484984 0 0 0.00269360269360269 0.00295338088276555 0.00275379679733432 0 0 0.000650106292378804 0.0015648962473788 0.00287150035893754 0.00311640553785264
"sleepy" 0.00106812501335156 0.0004627680005183 0.00154043645699615 0.00161711990944129 0.00253270353438778 0.00072846476051721 0.00560987337714377 0 0.00183084795723139 0.00213015230588987 0.00182513947107458 0.00108421064044323 0.000191917951237487 0 0.00348391592149576 0.00359147025813692 0.00147669044138277 0.00275379679733432 0 0.00196288190321029 0.00325053146189402 0 0 0.0038955069223158
"tasted" 0.00373843754673047 0.0027766080031098 0.00462130937098845 0.00215615987925505 0.00253270353438778 0.00072846476051721 0.00240423144734733 0 0.00274627193584709 0.000532538076472468 0.00121675964738305 0.000542105320221613 0.000191917951237487 0 0.00464522122866102 0 0 0.00275379679733432 0.00153515505066012 0.00392576380642059 0.000650106292378804 0 0 0
"temples" 0.00373843754673047 0.0027766080031098 0.00564826700898588 0 0.00189952765079084 0 0.00080141048244911 0 0.000915423978615696 0.0015976142294174 0.00425865876584069 0.00108421064044323 0 0 0 0 0 0 0.00230273257599017 0.00687008666123603 0.00130021258475761 0 0.00143575017946877 0.00077910138446316
"tha" 0 0 0 0 0 0 0 0 0 0.00266269038236234 0.0304189911845764 0 0 0 0 0 0 0 0 0 0 0 0 0
"torment" 0.00160218752002734 0.0013883040015549 0.0030808729139923 0.00161711990944129 0 0.00072846476051721 0 0 0.000915423978615696 0.00532538076472468 0.00182513947107458 0.0043368425617729 0.000191917951237487 0 0.00929044245732203 0 0 0.00550759359466865 0 0 0.00130021258475761 0 0.00143575017946877 0.00077910138446316
"triumphant" 0 0.0009255360010366 0.00154043645699615 0.000539039969813762 0.000633175883596946 0.00072846476051721 0.00560987337714377 0.00201365256438654 0.000915423978615696 0.00585791884119715 0.00121675964738305 0.00650526384265935 0.000191917951237487 0.00668493883280968 0 0 0.00147669044138277 0.00137689839866716 0.00153515505066012 0.00490720475802573 0 0 0.00287150035893754 0
"victim" 0.00267031253337891 0.0018510720020732 0.00154043645699615 0.00215615987925505 0.00316587941798473 0.00364232380258605 0 0.00201365256438654 0 0.00106507615294494 0.000608379823691527 0.00108421064044323 0 0 0 0 0.00590676176553109 0.00275379679733432 0.00307031010132023 0.00392576380642059 0.00390063775427282 0.0031297924947576 0 0.00077910138446316
"weakening" 0 0 0 0.000539039969813762 0 0 0 0 0.00183084795723139 0 0 0 0.00940397961063686 0 0 0.00179573512906846 0 0.00137689839866716 0 0 0 0 0 0
"withered" 0.00106812501335156 0.0027766080031098 0.00102695763799743 0.00431231975851009 0.00569858295237251 0.00145692952103442 0 0.00201365256438654 0.00183084795723139 0.00106507615294494 0 0.00162631596066484 0 0.00668493883280968 0.00116130530716525 0 0.00443007132414832 0.00137689839866716 0 0 0.00260042516951522 0 0.00430725053840632 0.0038955069223158
